date,window_start,l1_norm,l2_norm,total_persistence,max_persistence,n_loops,mean_birth,mean_death
1929-09-13,1929-07-16,4.13426224004616e-7,1.02343294242121e-5,0.00256028717307222,8.89540839599686e-4,7,0.00649906602454923,0.00686482133498812
1929-09-14,1929-07-17,4.10954153097843e-7,1.02298205355117e-5,0.00246344572506451,8.89540839599686e-4,6,0.00655455049475024,0.00696512478226099
1929-09-16,1929-07-18,7.72838331173932e-7,1.75115612021678e-5,0.003142967509157,0.00141617462443767,7,0.0062474544449027504,0.00669644980335375
1929-09-17,1929-07-19,7.72838331173932e-7,1.75115612021678e-5,0.003142967509157,0.00141617462443767,7,0.0062474544449027504,0.00669644980335375
1929-09-18,1929-07-20,5.74769171905794e-7,1.57350773349556e-5,0.00225342666955732,0.00141617462443767,6,0.00544000102822975,0.00581557213982263
1929-09-19,1929-07-22,5.74769171905794e-7,1.57350773349556e-5,0.00225342666955732,0.00141617462443767,6,0.00544000102822975,0.00581557213982263
1929-09-20,1929-07-23,5.74769171905794e-7,1.57350773349556e-5,0.00225342666955732,0.00141617462443767,6,0.00544000102822975,0.00581557213982263
1929-09-21,1929-07-24,5.74769171905794e-7,1.57350773349556e-5,0.00225342666955732,0.00141617462443767,6,0.00544000102822975,0.00581557213982263
1929-09-23,1929-07-25,7.09544109943498e-7,1.6747394241084e-5,0.0029877996556568,0.00141617462443767,7,0.00535935756842562,0.00578618609066231
1929-09-24,1929-07-26,7.09544109943498e-7,1.6747394241084e-5,0.0029877996556568,0.00141617462443767,7,0.00535935756842562,0.00578618609066231
1929-09-25,1929-07-27,7.09544109943498e-7,1.6747394241084e-5,0.0029877996556568,0.00141617462443767,7,0.00535935756842562,0.00578618609066231
1929-09-26,1929-07-29,6.90684703126068e-7,1.58889033728562e-5,0.0029651040176331,0.00133180373972234,6,0.00504123537465152,0.00553541937759037
1929-09-27,1929-07-30,6.98198588675553e-7,1.59101094592681e-5,0.00303777655752857,0.00133180373972234,6,0.0056405187227407,0.00614681481566213
1929-09-28,1929-07-31,7.19070231469242e-7,1.59738359785875e-5,0.00332793505926236,0.00133180373972234,7,0.00548748754672452,0.00596290684090486
1929-09-30,1929-08-01,3.03422767843827e-7,7.94690040906862e-6,0.00214464324260096,7.34372986099485e-4,5,0.00575492456565653,0.00618385321417672
1929-10-01,1929-08-02,1.78289323862342e-7,6.23565439427625e-6,0.00120865485813467,7.34372986099485e-4,3,0.00696640226564873,0.00736928721836028
1929-10-02,1929-08-03,2.09088080449244e-7,6.52076568358454e-6,0.00155631826955926,7.34372986099485e-4,4,0.00651822786599801,0.00690730743338782
1929-10-03,1929-08-05,2.09088080449244e-7,6.52076568358454e-6,0.00155631826955926,7.34372986099485e-4,4,0.00651822786599801,0.00690730743338782
1929-10-04,1929-08-06,1.65736050223333e-7,6.0469178352806e-6,0.00113816541406914,7.34372986099485e-4,3,0.00489357867933129,0.00527296715068767
1929-10-05,1929-08-07,3.73459248712051e-8,1.95819603998382e-6,5.65740912512084e-4,3.47663411424594e-4,3,0.00508438684651698,0.00527296715068767
1929-10-07,1929-08-08,3.73459248712051e-8,1.95819603998382e-6,5.65740912512084e-4,3.47663411424594e-4,3,0.00508438684651698,0.00527296715068767
1929-10-08,1929-08-09,5.13470049623674e-7,1.22590032729792e-5,0.00272012096955415,9.79465394471374e-4,5,0.00550083115291707,0.0060448553468279
1929-10-09,1929-08-10,5.13470049623674e-7,1.22590032729792e-5,0.00272012096955415,9.79465394471374e-4,5,0.00550083115291707,0.0060448553468279
1929-10-10,1929-08-12,5.13470049623674e-7,1.22590032729792e-5,0.00272012096955415,9.79465394471374e-4,5,0.00550083115291707,0.0060448553468279
1929-10-11,1929-08-13,7.75592628516211e-7,1.75762159540926e-5,0.00315787105640938,0.0014172154813266,5,0.00541328113554602,0.0060448553468279
1929-10-14,1929-08-14,9.15943497451825e-7,1.86261538941667e-5,0.00384858294774605,0.0014172154813266,6,0.00552791715196203,0.00616934764325304
1929-10-15,1929-08-15,9.15943497451825e-7,1.86261538941667e-5,0.00384858294774605,0.0014172154813266,6,0.00552791715196203,0.00616934764325304
1929-10-16,1929-08-16,9.15943497451825e-7,1.86261538941667e-5,0.00384858294774605,0.0014172154813266,6,0.00552791715196203,0.00616934764325304
1929-10-17,1929-08-17,9.15943497451825e-7,1.86261538941667e-5,0.00384858294774605,0.0014172154813266,6,0.00552791715196203,0.00616934764325304
1929-10-18,1929-08-19,9.15943497451825e-7,1.86261538941667e-5,0.00384858294774605,0.0014172154813266,6,0.00552791715196203,0.00616934764325304
1929-10-19,1929-08-20,7.64356292336625e-7,1.75317762904119e-5,0.00311869668579281,0.0014172154813266,6,0.00564956486228757,0.00616934764325304
1929-10-21,1929-08-21,1.10232693076785e-6,2.12767403615997e-5,0.00398414575769113,0.0014172154813266,6,0.00579068798401276,0.00645471227696128
1929-10-22,1929-08-22,9.56648335362854e-7,2.00063458292287e-5,0.00344220900679944,0.0014172154813266,5,0.00593523897185358,0.00662368077321346
1929-10-23,1929-08-23,9.55850540448259e-7,2.00059479991384e-5,0.00339285004603247,0.0014172154813266,4,0.00575704827210019,0.00660526078360831
1929-10-24,1929-08-24,1.08053837537521e-6,2.07439824552168e-5,0.00410023178372516,0.0014172154813266,5,0.00684113299392822,0.00766117935067325
1929-10-25,1929-08-26,8.30410689384662e-7,1.61296811128023e-5,0.00403921362326895,0.00121311248332291,6,0.00712378002213833,0.00779698229268316
1929-10-26,1929-08-27,1.05704341644951e-6,1.83513872973741e-5,0.00479610715943327,0.00121311248332291,6,0.00699763109944428,0.00779698229268316
1929-10-28,1929-08-28,1.05704341644951e-6,1.83513872973741e-5,0.00479610715943327,0.00121311248332291,6,0.00699763109944428,0.00779698229268316
1929-10-29,1929-08-29,1.05704341644951e-6,1.83513872973741e-5,0.00479610715943327,0.00121311248332291,6,0.00699763109944428,0.00779698229268316
1929-10-30,1929-08-30,1.05704341644951e-6,1.83513872973741e-5,0.00479610715943327,0.00121311248332291,6,0.00699763109944428,0.00779698229268316
1929-10-31,1929-09-03,1.05704341644951e-6,1.83513872973741e-5,0.00479610715943327,0.00121311248332291,6,0.00699763109944428,0.00779698229268316
1929-11-04,1929-09-04,1.05800287701852e-6,1.83517690810917e-5,0.0048619885594955,0.00121311248332291,7,0.00696254063565568,0.00765711042986933
1929-11-06,1929-09-05,9.83890589727238e-7,1.79766004367124e-5,0.00431837138575842,0.00121311248332291,6,0.00721497718973864,0.00793470575403171
1929-11-07,1929-09-06,9.83890589727238e-7,1.79766004367124e-5,0.00431837138575842,0.00121311248332291,6,0.00721497718973864,0.00793470575403171
1929-11-08,1929-09-07,9.83890589727238e-7,1.79766004367124e-5,0.00431837138575842,0.00121311248332291,6,0.00721497718973864,0.00793470575403171
1929-11-11,1929-09-09,1.28394994838569e-6,2.3159207259973e-5,0.00468925511690072,0.00163143461313772,5,0.00745388394820697,0.00839173497158712
1929-11-12,1929-09-10,1.04581865258941e-6,2.14232103638767e-5,0.00371345667309055,0.00163143461313772,4,0.00798130401078928,0.00890966817906192
1929-11-13,1929-09-11,1.04581865258941e-6,2.14232103638767e-5,0.00371345667309055,0.00163143461313772,4,0.00798130401078928,0.00890966817906192
1929-11-14,1929-09-12,8.4659721332414e-7,1.99913090873584e-5,0.0028203743786262,0.00163143461313772,3,0.00832129705816627,0.00926142185104167
1929-11-15,1929-09-13,8.4659721332414e-7,1.99913090873584e-5,0.0028203743786262,0.00163143461313772,3,0.00832129705816627,0.00926142185104167
1929-11-18,1929-09-14,1.46023279778798e-6,2.68249033239966e-5,0.00438710391214916,0.00163143461313772,4,0.00766350615281509,0.00876028213085238
1929-11-19,1929-09-16,7.95587478273783e-7,1.89289870690914e-5,0.00275566929901144,0.00156672953352296,3,0.00787320105697533,0.00879175748997915
1929-11-20,1929-09-17,7.95587478273783e-7,1.89289870690914e-5,0.00275566929901144,0.00156672953352296,3,0.00787320105697533,0.00879175748997915
1929-11-21,1929-09-18,2.04201171147445e-7,6.37211524025195e-6,0.00148714977415962,7.07381737692693e-4,3,0.00829604089859261,0.00879175748997915
1929-11-22,1929-09-19,3.30232401474462e-7,9.15537933579036e-6,0.00186181770682564,8.56225960461808e-4,3,0.00946786236113592,0.0100884682634111
1929-11-25,1929-09-20,3.32465543152509e-7,9.37262316673323e-6,0.00181818193729062,8.85075343872395e-4,3,0.0097027620669885,0.010308822712752
1929-11-26,1929-09-21,3.32465543152509e-7,9.37262316673323e-6,0.00181818193729062,8.85075343872395e-4,3,0.0097027620669885,0.010308822712752
1929-11-27,1929-09-23,3.32465543152509e-7,9.37262316673323e-6,0.00181818193729062,8.85075343872395e-4,3,0.0097027620669885,0.010308822712752
1929-12-02,1929-09-24,3.32465543152509e-7,9.37262316673323e-6,0.00181818193729062,8.85075343872395e-4,3,0.0097027620669885,0.010308822712752
1929-12-03,1929-09-25,3.32465543152509e-7,9.37262316673323e-6,0.00181818193729062,8.85075343872395e-4,3,0.0097027620669885,0.010308822712752
1929-12-04,1929-09-26,3.32465543152509e-7,9.37262316673323e-6,0.00181818193729062,8.85075343872395e-4,3,0.0097027620669885,0.010308822712752
1929-12-05,1929-09-27,4.43702289145451e-7,1.07730786468229e-5,0.00229326205255646,8.85075343872395e-4,3,0.00954440202856655,0.010308822712752
1929-12-06,1929-09-28,4.43702289145451e-7,1.07730786468229e-5,0.00229326205255646,8.85075343872395e-4,3,0.00954440202856655,0.010308822712752
1929-12-07,1929-09-30,6.46235557165019e-7,1.50385693641162e-5,0.00267015364088656,0.0012619669322025,3,0.0110796383468663,0.0119696895604952
1929-12-09,1929-10-01,5.28854570008585e-7,1.40751415521959e-5,0.00211528562299949,0.0012619669322025,3,0.0112645943528287,0.0119696895604952
1929-12-10,1929-10-02,5.90126677783829e-7,1.33315034820413e-5,0.00277024321232255,0.00100992930494637,4,0.00949115236368549,0.0101837131667661
1929-12-11,1929-10-03,4.26814752871818e-7,1.10938067877449e-5,0.00214011301661696,0.00101799837455351,3,0.00805517215470197,0.00876854316024095
1929-12-12,1929-10-04,4.26814752871818e-7,1.10938067877449e-5,0.00214011301661696,0.00101799837455351,3,0.00805517215470197,0.00876854316024095
1929-12-13,1929-10-05,3.83267300603208e-7,1.0809611551822e-5,0.0017253801122462,0.00101799837455351,2,0.00867192566201287,0.00953461571813597
1929-12-14,1929-10-07,4.2812753973919e-7,1.11214380638256e-5,0.00214299178985447,0.00101799837455351,3,0.0104283037088179,0.0111426343054361
1929-12-16,1929-10-08,3.03259594133282e-7,9.71358154767531e-6,0.00143561005216178,0.00101799837455351,2,0.0100537196226067,0.0107715246486876
1929-12-17,1929-10-09,3.03259594133282e-7,9.71358154767531e-6,0.00143561005216178,0.00101799837455351,2,0.0100537196226067,0.0107715246486876
1929-12-18,1929-10-10,4.74860894351973e-7,1.39643486284113e-5,0.0017318193189991,0.00131420764139083,2,0.00990561498918808,0.0107715246486876
1929-12-19,1929-10-11,7.04589786833459e-7,1.68525100543244e-5,0.00236016779401597,0.00131420764139083,2,0.00990561498918808,0.0110856988861961
1929-12-20,1929-10-14,7.8578961486273405e-07,1.7319428136035e-5,0.00292744355760705,0.00131420764139083,3,0.0148750310054158,0.0158508455246182
